block_names,word,difficulty,correct_answer,across_block.thisRepN,across_block.thisTrialN,across_block.thisN,across_block.thisIndex,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,jonapot_szoveg.started,jonapot_szoveg.stopped,szo_kiir.started,szo_kiir.stopped,resp.keys,resp.corr,resp.rt,resp.started,resp.stopped,koszi_szoveg.started,koszi_szoveg.stopped,session,participant,date,expName,psychopyVersion,frameRate,
blocks/block_25.csv,,,,0,24,24,24,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_26.csv,véresszájú,26,left,0,25,25,25,0,0,0,12,,,82.71409541799221,None,left,1,0.8941617700038478,82.71409541799221,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_26.csv,végregura,26,right,0,25,25,25,0,1,1,6,,,84.11623685900122,None,left,0,18.7160181030049,84.11623685900122,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_26.csv,átlandálás,26,right,0,25,25,25,0,2,2,17,,,103.34465974097839,None,right,1,1.0236032209941186,103.34465974097839,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_26.csv,,,,0,25,25,25,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_27.csv,sporthorgász,27,left,0,26,26,26,0,0,0,14,,,105.04704530199524,None,left,1,0.6171623929985799,105.04704530199524,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_27.csv,rubinvörös,27,left,0,26,26,26,0,1,1,3,,,106.18065603799187,None,left,1,1.2036266749491915,106.18065603799187,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_27.csv,,,,0,26,26,26,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_28.csv,orientál,28,left,0,27,27,27,0,0,0,19,,,108.09812027501175,None,left,1,0.8141303079901263,108.09812027501175,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_28.csv,szuperintelligens,28,left,0,27,27,27,0,1,1,9,,,109.43346400099108,None,left,1,0.6787323009921238,109.43346400099108,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
